'roomId','checkIn','checkOut','adults','children','infants'
2902,'2019-11-6','2019-11-26',1,2,1'
2903,'2019-12-3','2019-12-23',3,0,1'
2904,'2019-1-5','2019-1-26',2,3,2'
2905,'2019-2-13','2019-2-20',2,4,0'
2906,'2019-3-6','2019-3-25',2,0,0'
2907,'2019-4-4','2019-4-28',2,1,0'
2908,'2019-5-1','2019-5-19',1,3,0'
2909,'2019-6-9','2019-6-17',1,1,1'
2910,'2019-7-3','2019-7-24',1,0,1'
2911,'2019-8-6','2019-8-19',4,1,1'
2912,'2019-9-7','2019-9-21',1,2,2'
2913,'2019-10-11','2019-10-18',2,4,2'
2914,'2019-11-10','2019-11-23',3,4,1'
2915,'2019-12-5','2019-12-27',2,1,1'
2916,'2019-1-13','2019-1-22',1,2,0'
2917,'2019-2-7','2019-2-25',2,2,0'
2918,'2019-3-8','2019-3-23',1,3,0'
2919,'2019-4-3','2019-4-16',4,0,1'
2920,'2019-5-10','2019-5-27',1,3,2'
2921,'2019-6-5','2019-6-18',2,4,0'
2922,'2019-7-7','2019-7-17',4,3,0'
2923,'2019-8-4','2019-8-21',3,1,1'
2924,'2019-9-1','2019-9-15',4,0,2'
2925,'2019-10-1','2019-10-15',4,4,0'
2926,'2019-11-2','2019-11-28',3,3,1'
2927,'2019-12-7','2019-12-19',1,3,0'
2928,'2019-1-3','2019-1-27',4,1,0'
2929,'2019-2-14','2019-2-28',1,4,1'
2930,'2019-3-12','2019-3-22',4,1,2'
2931,'2019-4-6','2019-4-24',3,2,0'
2932,'2019-5-14','2019-5-27',1,0,0'
2933,'2019-6-1','2019-6-25',4,3,0'
2934,'2019-7-5','2019-7-17',4,4,0'
2935,'2019-8-7','2019-8-28',2,0,0'
2936,'2019-9-3','2019-9-17',3,2,2'
2937,'2019-10-2','2019-10-17',2,4,2'
2938,'2019-11-4','2019-11-17',2,4,0'
2939,'2019-12-13','2019-12-25',4,2,1'
2940,'2019-1-1','2019-1-16',4,3,2'
2941,'2019-2-2','2019-2-19',4,2,1'
2942,'2019-3-6','2019-3-26',2,0,1'
2943,'2019-4-14','2019-4-20',2,4,0'
2944,'2019-5-1','2019-5-25',2,0,2'
2945,'2019-6-12','2019-6-16',2,1,2'
2946,'2019-7-6','2019-7-24',4,0,1'
2947,'2019-8-1','2019-8-18',3,1,0'
2948,'2019-9-4','2019-9-28',1,1,2'
2949,'2019-10-6','2019-10-22',4,3,1'
2950,'2019-11-5','2019-11-19',3,1,0'
2951,'2019-12-5','2019-12-19',3,4,0'
2952,'2019-1-14','2019-1-28',2,2,2'
2953,'2019-2-2','2019-2-27',1,2,1'
2954,'2019-3-13','2019-3-20',3,3,2'
2955,'2019-4-12','2019-4-24',2,2,1'
2956,'2019-5-6','2019-5-24',2,1,1'
2957,'2019-6-12','2019-6-21',3,2,1'
2958,'2019-7-12','2019-7-23',1,0,1'
2959,'2019-8-11','2019-8-26',1,2,2'
2960,'2019-9-12','2019-9-26',2,4,0'
2961,'2019-10-10','2019-10-24',3,0,1'
2962,'2019-11-11','2019-11-26',3,1,0'
2963,'2019-12-4','2019-12-18',4,2,0'
2964,'2019-1-10','2019-1-24',2,4,0'
2965,'2019-2-2','2019-2-20',3,1,1'
2966,'2019-3-3','2019-3-22',4,1,2'
2967,'2019-4-6','2019-4-27',2,1,2'
2968,'2019-5-7','2019-5-15',3,0,1'
2969,'2019-6-1','2019-6-23',1,2,2'
2970,'2019-7-2','2019-7-28',4,2,1'
2971,'2019-8-8','2019-8-27',1,2,0'
2972,'2019-9-7','2019-9-20',2,2,1'
2973,'2019-10-1','2019-10-16',3,1,0'
2974,'2019-11-13','2019-11-20',2,1,1'
2975,'2019-12-9','2019-12-25',3,1,0'
2976,'2019-1-7','2019-1-16',4,0,1'
2977,'2019-2-14','2019-2-16',1,1,1'
2978,'2019-3-1','2019-3-15',3,1,0'
2979,'2019-4-10','2019-4-17',4,4,0'
2980,'2019-5-4','2019-5-23',4,0,1'
2981,'2019-6-1','2019-6-19',4,2,0'
2982,'2019-7-14','2019-7-28',4,0,2'
2983,'2019-8-2','2019-8-16',2,3,1'
2984,'2019-9-5','2019-9-16',4,3,1'
2985,'2019-10-5','2019-10-18',4,4,0'
2986,'2019-11-5','2019-11-26',4,1,1'
2987,'2019-12-12','2019-12-20',4,4,2'
2988,'2019-1-11','2019-1-24',1,2,2'
2989,'2019-2-9','2019-2-16',1,1,2'
2990,'2019-3-14','2019-3-21',4,0,0'
2991,'2019-4-9','2019-4-24',3,1,0'
2992,'2019-5-4','2019-5-15',4,3,0'
2993,'2019-6-14','2019-6-22',1,1,2'
2994,'2019-7-7','2019-7-26',3,3,1'
2995,'2019-8-7','2019-8-21',1,2,1'
2996,'2019-9-10','2019-9-21',2,2,0'
2997,'2019-10-8','2019-10-25',1,0,2'
2998,'2019-11-9','2019-11-19',3,1,0'
2999,'2019-12-8','2019-12-26',4,4,1'
3000,'2019-1-2','2019-1-24',4,4,1'
3001,'2019-2-8','2019-2-20',3,2,0'
3002,'2019-3-11','2019-3-18',2,3,0'
3003,'2019-4-3','2019-4-15',1,3,2'
3004,'2019-5-12','2019-5-16',2,1,1'
3005,'2019-6-8','2019-6-22',1,0,2'
3006,'2019-7-6','2019-7-18',1,2,0'
3007,'2019-8-12','2019-8-25',4,2,0'
3008,'2019-9-3','2019-9-28',1,3,1'
3009,'2019-10-8','2019-10-27',1,2,0'
3010,'2019-11-4','2019-11-28',2,3,2'
3011,'2019-12-13','2019-12-21',1,1,0'
3012,'2019-1-12','2019-1-17',4,3,1'
3013,'2019-2-13','2019-2-27',3,0,1'
3014,'2019-3-3','2019-3-18',1,4,1'
3015,'2019-4-10','2019-4-21',3,4,1'
3016,'2019-5-13','2019-5-21',2,0,0'
3017,'2019-6-9','2019-6-28',4,2,0'
3018,'2019-7-11','2019-7-26',3,4,2'
3019,'2019-8-9','2019-8-23',2,0,0'
3020,'2019-9-14','2019-9-28',3,2,2'
3021,'2019-10-2','2019-10-24',4,4,0'
3022,'2019-11-5','2019-11-18',2,1,2'
3023,'2019-12-11','2019-12-26',4,0,1'
3024,'2019-1-8','2019-1-22',1,4,0'
3025,'2019-2-7','2019-2-26',1,1,2'
3026,'2019-3-5','2019-3-19',3,0,1'
3027,'2019-4-8','2019-4-19',1,4,2'
3028,'2019-5-6','2019-5-24',4,4,1'
3029,'2019-6-12','2019-6-25',1,4,1'
3030,'2019-7-8','2019-7-27',2,1,0'
3031,'2019-8-5','2019-8-19',3,3,2'
3032,'2019-9-13','2019-9-28',2,2,1'
3033,'2019-10-4','2019-10-25',2,1,2'
3034,'2019-11-3','2019-11-25',2,4,1'
3035,'2019-12-14','2019-12-27',4,1,1'
3036,'2019-1-3','2019-1-24',2,2,0'
3037,'2019-2-6','2019-2-23',2,0,1'
3038,'2019-3-10','2019-3-20',4,4,0'
3039,'2019-4-6','2019-4-15',3,3,0'
3040,'2019-5-6','2019-5-20',1,3,2'
3041,'2019-6-3','2019-6-22',4,4,1'
3042,'2019-7-14','2019-7-19',1,4,1'
3043,'2019-8-3','2019-8-25',2,4,0'
3044,'2019-9-13','2019-9-20',4,3,0'
3045,'2019-10-10','2019-10-26',1,2,0'
3046,'2019-11-11','2019-11-27',1,3,1'
3047,'2019-12-4','2019-12-23',1,3,2'
3048,'2019-1-7','2019-1-27',3,3,0'
3049,'2019-2-4','2019-2-27',4,3,2'
3050,'2019-3-13','2019-3-16',1,4,2'
3051,'2019-4-14','2019-4-23',4,3,1'
3052,'2019-5-14','2019-5-21',3,2,0'
3053,'2019-6-8','2019-6-17',3,0,1'
3054,'2019-7-5','2019-7-23',4,2,2'
3055,'2019-8-14','2019-8-15',4,3,2'
3056,'2019-9-8','2019-9-17',4,0,1'
3057,'2019-10-5','2019-10-16',3,0,0'
3058,'2019-11-9','2019-11-17',4,4,0'
3059,'2019-12-10','2019-12-23',2,4,1'
3060,'2019-1-12','2019-1-24',4,2,2'
3061,'2019-2-1','2019-2-17',4,0,0'
3062,'2019-3-1','2019-3-25',2,4,0'
3063,'2019-4-6','2019-4-28',4,3,0'
3064,'2019-5-8','2019-5-18',2,4,1'
3065,'2019-6-2','2019-6-21',2,4,2'
3066,'2019-7-2','2019-7-27',2,0,0'
3067,'2019-8-4','2019-8-22',2,2,0'
3068,'2019-9-6','2019-9-26',1,2,0'
3069,'2019-10-12','2019-10-27',1,0,1'
3070,'2019-11-5','2019-11-19',4,2,2'
3071,'2019-12-11','2019-12-27',2,4,1'
3072,'2019-1-8','2019-1-28',2,0,2'
3073,'2019-2-10','2019-2-17',1,0,1'
3074,'2019-3-5','2019-3-20',1,3,1'
3075,'2019-4-14','2019-4-17',2,0,0'
3076,'2019-5-9','2019-5-22',2,0,0'
3077,'2019-6-9','2019-6-18',1,1,0'
3078,'2019-7-4','2019-7-19',2,0,2'
3079,'2019-8-10','2019-8-19',4,0,1'
3080,'2019-9-12','2019-9-27',3,0,2'
3081,'2019-10-3','2019-10-19',2,3,2'
3082,'2019-11-6','2019-11-15',1,0,2'
3083,'2019-12-6','2019-12-21',4,3,2'
3084,'2019-1-1','2019-1-15',4,1,1'
3085,'2019-2-2','2019-2-18',2,2,1'
3086,'2019-3-6','2019-3-16',1,2,2'
3087,'2019-4-12','2019-4-17',3,3,1'
3088,'2019-5-13','2019-5-19',1,2,2'
3089,'2019-6-5','2019-6-22',2,4,2'
3090,'2019-7-12','2019-7-26',2,0,1'
3091,'2019-8-5','2019-8-17',1,0,1'
3092,'2019-9-11','2019-9-24',4,1,1'
3093,'2019-10-5','2019-10-15',3,3,0'
3094,'2019-11-11','2019-11-26',1,4,1'
3095,'2019-12-11','2019-12-25',2,0,0'
3096,'2019-1-3','2019-1-23',4,3,1'
3097,'2019-2-7','2019-2-17',1,2,2'
3098,'2019-3-2','2019-3-25',3,1,2'
3099,'2019-4-13','2019-4-25',1,2,0'
3100,'2019-5-5','2019-5-22',4,4,0'
3101,'2019-6-9','2019-6-19',4,0,2'
3102,'2019-7-12','2019-7-17',3,3,2'
3103,'2019-8-1','2019-8-25',3,1,2'
3104,'2019-9-14','2019-9-27',2,0,1'
3105,'2019-10-3','2019-10-20',1,2,2'
3106,'2019-11-5','2019-11-16',3,2,1'
3107,'2019-12-10','2019-12-15',4,2,2'
3108,'2019-1-6','2019-1-26',3,3,1'
3109,'2019-2-9','2019-2-25',1,4,2'
3110,'2019-3-10','2019-3-15',4,0,0'
3111,'2019-4-4','2019-4-24',4,4,1'
3112,'2019-5-9','2019-5-19',1,4,0'
3113,'2019-6-9','2019-6-26',4,4,0'
3114,'2019-7-6','2019-7-26',2,0,0'
3115,'2019-8-8','2019-8-26',2,3,0'
3116,'2019-9-13','2019-9-22',3,1,2'
3117,'2019-10-6','2019-10-21',4,1,0'
3118,'2019-11-11','2019-11-28',2,2,0'
3119,'2019-12-5','2019-12-16',2,2,2'
3120,'2019-1-12','2019-1-26',4,4,2'
3121,'2019-2-13','2019-2-26',2,1,1'
3122,'2019-3-8','2019-3-28',2,1,1'
3123,'2019-4-3','2019-4-23',2,1,2'
3124,'2019-5-1','2019-5-18',1,0,2'
3125,'2019-6-10','2019-6-26',2,4,2'
3126,'2019-7-7','2019-7-22',1,3,1'
3127,'2019-8-11','2019-8-17',3,2,0'
3128,'2019-9-13','2019-9-24',1,0,2'
3129,'2019-10-12','2019-10-28',2,4,0'
3130,'2019-11-1','2019-11-18',2,2,0'
3131,'2019-12-6','2019-12-28',4,1,1'
3132,'2019-1-14','2019-1-26',3,3,1'
3133,'2019-2-7','2019-2-19',4,3,0'
3134,'2019-3-2','2019-3-23',2,3,2'
3135,'2019-4-4','2019-4-17',2,1,2'
3136,'2019-5-14','2019-5-23',2,2,1'
3137,'2019-6-13','2019-6-24',3,2,0'
3138,'2019-7-10','2019-7-22',2,3,0'
3139,'2019-8-7','2019-8-25',2,4,2'
3140,'2019-9-13','2019-9-26',1,1,0'
3141,'2019-10-10','2019-10-23',1,2,0'
3142,'2019-11-12','2019-11-22',3,0,0'
3143,'2019-12-4','2019-12-27',1,4,1'
3144,'2019-1-5','2019-1-16',4,0,1'
3145,'2019-2-5','2019-2-25',4,3,0'
3146,'2019-3-10','2019-3-15',2,2,1'
3147,'2019-4-4','2019-4-18',2,4,2'
3148,'2019-5-6','2019-5-28',2,1,2'
3149,'2019-6-11','2019-6-16',3,3,0'
3150,'2019-7-3','2019-7-20',4,0,0'
3151,'2019-8-14','2019-8-23',2,2,1'
3152,'2019-9-10','2019-9-17',1,3,1'
3153,'2019-10-3','2019-10-21',2,1,0'
3154,'2019-11-10','2019-11-28',2,0,0'
3155,'2019-12-9','2019-12-28',3,4,0'
3156,'2019-1-10','2019-1-24',1,2,1'
3157,'2019-2-13','2019-2-16',1,3,0'
3158,'2019-3-6','2019-3-28',3,3,0'
3159,'2019-4-7','2019-4-21',2,0,0'
3160,'2019-5-3','2019-5-23',4,4,2'
3161,'2019-6-10','2019-6-20',2,4,1'
3162,'2019-7-3','2019-7-26',4,0,2'
3163,'2019-8-11','2019-8-28',3,2,2'
3164,'2019-9-8','2019-9-25',4,2,2'
3165,'2019-10-6','2019-10-22',2,3,1'
3166,'2019-11-4','2019-11-22',1,4,0'
3167,'2019-12-1','2019-12-21',4,4,0'
3168,'2019-1-9','2019-1-27',3,4,2'
3169,'2019-2-13','2019-2-22',1,0,1'
3170,'2019-3-11','2019-3-25',2,2,2'
3171,'2019-4-5','2019-4-15',4,3,0'
3172,'2019-5-11','2019-5-22',1,1,1'
3173,'2019-6-14','2019-6-24',1,1,0'
3174,'2019-7-8','2019-7-21',3,2,2'
3175,'2019-8-6','2019-8-18',3,0,2'
3176,'2019-9-9','2019-9-18',2,0,1'
3177,'2019-10-2','2019-10-15',4,2,1'
3178,'2019-11-3','2019-11-26',4,0,0'
3179,'2019-12-8','2019-12-19',2,3,2'
3180,'2019-1-7','2019-1-18',3,3,2'
3181,'2019-2-7','2019-2-19',4,2,2'
3182,'2019-3-3','2019-3-15',3,2,2'
3183,'2019-4-11','2019-4-22',1,1,1'
3184,'2019-5-10','2019-5-22',1,2,1'
3185,'2019-6-4','2019-6-18',4,2,1'
3186,'2019-7-11','2019-7-16',2,2,1'
3187,'2019-8-9','2019-8-28',4,4,2'
3188,'2019-9-6','2019-9-27',4,4,1'
3189,'2019-10-6','2019-10-21',1,0,0'
3190,'2019-11-4','2019-11-25',3,0,2'
3191,'2019-12-14','2019-12-27',2,0,0'
3192,'2019-1-4','2019-1-23',1,4,0'
3193,'2019-2-7','2019-2-19',4,1,0'
3194,'2019-3-3','2019-3-23',1,0,1'
3195,'2019-4-8','2019-4-24',2,0,2'
3196,'2019-5-6','2019-5-22',1,0,0'
3197,'2019-6-5','2019-6-21',3,4,1'
3198,'2019-7-9','2019-7-28',2,0,1'
3199,'2019-8-10','2019-8-17',3,1,1'
3200,'2019-9-13','2019-9-17',2,1,1'
3201,'2019-10-14','2019-10-17',3,3,1'
3202,'2019-11-5','2019-11-18',1,3,1'
3203,'2019-12-10','2019-12-27',1,0,2'
3204,'2019-1-9','2019-1-16',3,1,2'
3205,'2019-2-6','2019-2-16',2,4,1'
3206,'2019-3-12','2019-3-24',1,3,2'
3207,'2019-4-3','2019-4-25',2,0,0'
3208,'2019-5-1','2019-5-19',4,1,1'
3209,'2019-6-7','2019-6-26',2,1,0'
3210,'2019-7-3','2019-7-23',1,0,0'
3211,'2019-8-6','2019-8-17',2,3,1'
3212,'2019-9-6','2019-9-15',2,0,0'
3213,'2019-10-6','2019-10-18',1,4,0'
3214,'2019-11-7','2019-11-18',1,4,0'
3215,'2019-12-3','2019-12-18',3,2,2'
3216,'2019-1-14','2019-1-19',3,1,2'
3217,'2019-2-5','2019-2-19',2,2,2'
3218,'2019-3-12','2019-3-20',3,3,2'
3219,'2019-4-11','2019-4-23',2,1,1'
3220,'2019-5-5','2019-5-17',3,2,0'
3221,'2019-6-6','2019-6-19',4,0,0'
3222,'2019-7-13','2019-7-21',4,1,2'
3223,'2019-8-3','2019-8-15',2,2,2'
3224,'2019-9-1','2019-9-18',3,3,2'
3225,'2019-10-8','2019-10-19',4,1,0'
3226,'2019-11-2','2019-11-22',1,3,2'
3227,'2019-12-10','2019-12-18',2,3,1'
3228,'2019-1-1','2019-1-15',2,1,2'
3229,'2019-2-3','2019-2-27',1,1,2'
3230,'2019-3-7','2019-3-22',3,1,0'
3231,'2019-4-10','2019-4-19',3,2,1'
3232,'2019-5-3','2019-5-16',2,3,2'
3233,'2019-6-10','2019-6-16',3,4,2'
3234,'2019-7-8','2019-7-22',1,3,2'
3235,'2019-8-3','2019-8-16',2,0,2'
3236,'2019-9-4','2019-9-28',3,1,0'
3237,'2019-10-11','2019-10-27',4,2,1'
3238,'2019-11-11','2019-11-16',1,0,0'
3239,'2019-12-3','2019-12-17',1,0,1'
3240,'2019-1-8','2019-1-26',4,1,2'
3241,'2019-2-8','2019-2-20',4,1,1'
3242,'2019-3-13','2019-3-26',4,3,2'
3243,'2019-4-11','2019-4-16',2,1,2'
3244,'2019-5-5','2019-5-27',4,1,2'
3245,'2019-6-2','2019-6-17',4,3,0'
3246,'2019-7-10','2019-7-19',1,2,1'
3247,'2019-8-11','2019-8-22',2,1,2'
3248,'2019-9-10','2019-9-18',1,1,2'
3249,'2019-10-13','2019-10-25',3,3,1'
3250,'2019-11-10','2019-11-19',1,2,1'
3251,'2019-12-7','2019-12-24',4,3,0'
3252,'2019-1-2','2019-1-20',3,2,2'
3253,'2019-2-6','2019-2-16',3,4,1'
3254,'2019-3-10','2019-3-25',3,1,0'
3255,'2019-4-11','2019-4-27',2,2,1'
3256,'2019-5-3','2019-5-19',1,2,0'
3257,'2019-6-8','2019-6-18',3,1,1'
3258,'2019-7-7','2019-7-16',3,3,0'
3259,'2019-8-4','2019-8-20',4,0,0'
3260,'2019-9-5','2019-9-22',4,2,1'
3261,'2019-10-13','2019-10-21',1,3,2'
3262,'2019-11-7','2019-11-28',3,2,2'
3263,'2019-12-6','2019-12-22',1,2,2'
3264,'2019-1-14','2019-1-15',1,4,2'
3265,'2019-2-1','2019-2-24',1,3,2'
3266,'2019-3-7','2019-3-27',4,2,1'
3267,'2019-4-3','2019-4-15',1,1,0'
3268,'2019-5-11','2019-5-25',1,2,2'
3269,'2019-6-8','2019-6-16',4,0,2'
3270,'2019-7-4','2019-7-23',2,2,2'
3271,'2019-8-1','2019-8-15',2,0,1'
3272,'2019-9-13','2019-9-18',4,4,0'
3273,'2019-10-1','2019-10-22',3,3,1'
3274,'2019-11-12','2019-11-20',4,1,0'
3275,'2019-12-12','2019-12-19',2,0,2'
3276,'2019-1-8','2019-1-24',1,0,1'
3277,'2019-2-9','2019-2-28',3,1,2'
3278,'2019-3-5','2019-3-21',4,0,0'
3279,'2019-4-4','2019-4-16',2,0,0'
3280,'2019-5-5','2019-5-16',1,4,0'
3281,'2019-6-9','2019-6-28',2,3,0'
3282,'2019-7-10','2019-7-18',2,1,2'
3283,'2019-8-6','2019-8-21',1,1,2'
3284,'2019-9-14','2019-9-15',2,4,0'
3285,'2019-10-4','2019-10-22',2,3,1'
3286,'2019-11-4','2019-11-20',3,2,2'
3287,'2019-12-8','2019-12-24',1,2,2'
3288,'2019-1-3','2019-1-23',4,3,2'
3289,'2019-2-5','2019-2-24',3,1,0'
3290,'2019-3-14','2019-3-17',1,0,1'
3291,'2019-4-12','2019-4-16',2,2,2'
3292,'2019-5-6','2019-5-28',4,1,0'
3293,'2019-6-10','2019-6-25',3,3,2'
3294,'2019-7-4','2019-7-23',1,3,2'
3295,'2019-8-7','2019-8-20',2,1,1'
3296,'2019-9-11','2019-9-28',4,0,2'
3297,'2019-10-1','2019-10-28',1,0,0'
3298,'2019-11-1','2019-11-23',1,3,0'
3299,'2019-12-5','2019-12-15',1,4,1'
3300,'2019-1-10','2019-1-19',1,4,2'
3301,'2019-2-12','2019-2-15',2,3,2'
3302,'2019-3-11','2019-3-23',1,4,0'
3303,'2019-4-4','2019-4-27',4,3,0'
3304,'2019-5-3','2019-5-28',3,1,1'
3305,'2019-6-10','2019-6-28',3,3,1'
3306,'2019-7-6','2019-7-18',2,1,0'
3307,'2019-8-2','2019-8-19',4,2,1'
3308,'2019-9-14','2019-9-18',4,0,0'
3309,'2019-10-4','2019-10-26',1,2,2'
3310,'2019-11-8','2019-11-17',1,3,1'
3311,'2019-12-10','2019-12-21',1,3,2'
3312,'2019-1-8','2019-1-16',3,4,2'
3313,'2019-2-8','2019-2-16',1,2,0'
3314,'2019-3-3','2019-3-23',1,1,2'
3315,'2019-4-7','2019-4-25',1,2,2'
3316,'2019-5-13','2019-5-25',1,2,2'
3317,'2019-6-4','2019-6-18',4,3,2'
3318,'2019-7-10','2019-7-16',4,4,2'
3319,'2019-8-14','2019-8-15',1,0,1'
3320,'2019-9-4','2019-9-20',4,4,1'
3321,'2019-10-8','2019-10-19',4,4,2'
3322,'2019-11-3','2019-11-17',4,2,1'
3323,'2019-12-4','2019-12-27',1,3,2'
3324,'2019-1-11','2019-1-28',2,4,1'
3325,'2019-2-3','2019-2-28',2,0,2'
3326,'2019-3-8','2019-3-17',2,2,0'
3327,'2019-4-3','2019-4-28',2,4,2'
3328,'2019-5-14','2019-5-21',3,1,1'
3329,'2019-6-6','2019-6-25',1,1,1'
3330,'2019-7-2','2019-7-28',3,2,2'
3331,'2019-8-4','2019-8-20',3,2,1'
3332,'2019-9-7','2019-9-28',1,1,0'
3333,'2019-10-7','2019-10-21',4,0,2'
3334,'2019-11-2','2019-11-16',1,4,1'
3335,'2019-12-4','2019-12-28',1,4,2'
3336,'2019-1-10','2019-1-16',3,1,2'
3337,'2019-2-1','2019-2-23',2,2,1'
3338,'2019-3-9','2019-3-17',2,4,0'
3339,'2019-4-9','2019-4-21',2,1,1'
3340,'2019-5-10','2019-5-20',3,0,1'
3341,'2019-6-8','2019-6-27',3,3,0'
3342,'2019-7-6','2019-7-16',1,1,1'
3343,'2019-8-6','2019-8-21',3,0,1'
3344,'2019-9-6','2019-9-25',1,0,0'
3345,'2019-10-3','2019-10-16',2,1,2'
3346,'2019-11-7','2019-11-18',4,1,0'
3347,'2019-12-6','2019-12-21',1,0,0'
3348,'2019-1-13','2019-1-24',4,0,2'
3349,'2019-2-10','2019-2-19',3,2,2'
3350,'2019-3-9','2019-3-27',2,1,1'
3351,'2019-4-9','2019-4-27',2,1,0'
3352,'2019-5-8','2019-5-27',1,1,2'
3353,'2019-6-3','2019-6-19',2,3,2'
3354,'2019-7-1','2019-7-20',1,4,2'
3355,'2019-8-14','2019-8-23',3,3,1'
3356,'2019-9-14','2019-9-26',3,3,0'
3357,'2019-10-12','2019-10-25',3,1,2'
3358,'2019-11-13','2019-11-21',3,4,0'
3359,'2019-12-6','2019-12-21',1,2,2'
3360,'2019-1-11','2019-1-28',2,4,1'
3361,'2019-2-2','2019-2-23',3,3,2'
3362,'2019-3-1','2019-3-22',4,0,1'
3363,'2019-4-2','2019-4-21',2,0,1'
3364,'2019-5-13','2019-5-24',4,2,1'
3365,'2019-6-1','2019-6-22',2,0,1'
3366,'2019-7-2','2019-7-27',4,2,0'
3367,'2019-8-11','2019-8-15',1,4,1'
3368,'2019-9-2','2019-9-24',1,1,2'
3369,'2019-10-5','2019-10-16',2,3,1'
3370,'2019-11-7','2019-11-20',4,4,0'
3371,'2019-12-5','2019-12-18',1,2,0'
3372,'2019-1-3','2019-1-26',4,1,0'
3373,'2019-2-2','2019-2-16',2,1,0'
3374,'2019-3-14','2019-3-15',3,1,2'
3375,'2019-4-5','2019-4-24',2,3,1'
3376,'2019-5-12','2019-5-24',2,0,1'
3377,'2019-6-11','2019-6-17',1,0,0'
3378,'2019-7-2','2019-7-17',3,4,2'
3379,'2019-8-13','2019-8-21',2,1,2'
3380,'2019-9-9','2019-9-23',3,0,0'
3381,'2019-10-12','2019-10-23',1,4,0'
3382,'2019-11-5','2019-11-23',3,1,2'
3383,'2019-12-5','2019-12-25',3,0,2'
3384,'2019-1-12','2019-1-26',4,2,0'
3385,'2019-2-11','2019-2-23',4,2,2'
3386,'2019-3-9','2019-3-17',2,3,0'
3387,'2019-4-1','2019-4-27',1,2,2'
3388,'2019-5-8','2019-5-22',3,2,1'
3389,'2019-6-9','2019-6-26',4,4,1'
3390,'2019-7-6','2019-7-19',1,2,1'
3391,'2019-8-13','2019-8-22',4,4,0'
3392,'2019-9-9','2019-9-28',1,1,2'
3393,'2019-10-12','2019-10-17',3,2,0'
3394,'2019-11-4','2019-11-18',2,1,1'
3395,'2019-12-9','2019-12-22',4,3,2'
3396,'2019-1-6','2019-1-25',4,3,1'
3397,'2019-2-3','2019-2-19',1,3,1'
3398,'2019-3-7','2019-3-20',2,2,0'
3399,'2019-4-3','2019-4-22',3,1,0'
3400,'2019-5-5','2019-5-17',3,1,0'
3401,'2019-6-5','2019-6-28',2,3,1'
3402,'2019-7-7','2019-7-22',2,1,1'
3403,'2019-8-7','2019-8-17',2,0,2'
3404,'2019-9-10','2019-9-18',3,4,2'
3405,'2019-10-14','2019-10-25',3,4,2'
3406,'2019-11-14','2019-11-15',2,3,2'
3407,'2019-12-3','2019-12-24',4,2,1'
3408,'2019-1-10','2019-1-28',1,3,1'
3409,'2019-2-5','2019-2-20',2,1,1'
3410,'2019-3-6','2019-3-27',4,2,0'
3411,'2019-4-13','2019-4-26',1,1,1'
3412,'2019-5-13','2019-5-20',3,4,2'
3413,'2019-6-11','2019-6-18',3,4,1'
3414,'2019-7-7','2019-7-26',2,3,1'
3415,'2019-8-12','2019-8-21',1,3,2'
3416,'2019-9-13','2019-9-20',1,4,0'
3417,'2019-10-6','2019-10-22',4,1,1'
3418,'2019-11-3','2019-11-17',3,2,0'
3419,'2019-12-1','2019-12-27',4,2,0'
3420,'2019-1-5','2019-1-17',2,4,0'
3421,'2019-2-10','2019-2-25',4,2,2'
3422,'2019-3-13','2019-3-22',4,1,2'
3423,'2019-4-11','2019-4-23',1,1,1'
3424,'2019-5-7','2019-5-16',4,1,0'
3425,'2019-6-13','2019-6-27',1,1,0'
3426,'2019-7-14','2019-7-26',3,3,0'
3427,'2019-8-2','2019-8-15',3,0,1'
3428,'2019-9-8','2019-9-20',4,1,1'
3429,'2019-10-1','2019-10-18',1,3,0'
3430,'2019-11-14','2019-11-15',2,0,0'
3431,'2019-12-12','2019-12-24',1,3,1'
3432,'2019-1-4','2019-1-15',3,1,2'
3433,'2019-2-12','2019-2-21',3,1,0'
3434,'2019-3-9','2019-3-22',1,2,1'
3435,'2019-4-4','2019-4-19',2,1,2'
3436,'2019-5-3','2019-5-28',2,1,1'
3437,'2019-6-12','2019-6-20',1,1,1'
3438,'2019-7-4','2019-7-21',4,3,0'
3439,'2019-8-10','2019-8-18',1,4,1'
3440,'2019-9-14','2019-9-24',3,0,2'
3441,'2019-10-3','2019-10-24',3,0,2'
3442,'2019-11-5','2019-11-22',4,0,0'
3443,'2019-12-10','2019-12-20',1,3,1'
3444,'2019-1-3','2019-1-22',3,1,0'
3445,'2019-2-6','2019-2-26',4,3,0'
3446,'2019-3-9','2019-3-23',2,2,1'
3447,'2019-4-11','2019-4-28',4,4,1'
3448,'2019-5-3','2019-5-17',4,0,0'
3449,'2019-6-10','2019-6-21',1,4,1'
3450,'2019-7-5','2019-7-15',4,4,2'
3451,'2019-8-7','2019-8-26',4,0,2'
3452,'2019-9-3','2019-9-23',3,2,0'
3453,'2019-10-11','2019-10-16',4,2,1'
3454,'2019-11-8','2019-11-21',3,2,0'
3455,'2019-12-12','2019-12-26',4,2,1'
3456,'2019-1-2','2019-1-21',2,2,2'
3457,'2019-2-12','2019-2-16',3,4,2'
3458,'2019-3-1','2019-3-27',3,3,1'
3459,'2019-4-14','2019-4-28',1,4,2'
3460,'2019-5-9','2019-5-24',4,3,2'
